EmployeeID,Age,Attrition,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Maternity,Department_Neurology,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1874111,42,No,1128,13,2,95,4,2,1,5538.0,5696,5.0,18,3,3,2.0,10.0,2.0,2,0.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1083173,35,No,1180,2,2,90,3,2,4,5762.0,24442,2.0,14,3,3,1.0,15.0,4.5,3,7.0,7.0,1.0,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1819347,38,No,1336,2,1,100,3,1,2,2592.0,7129,5.0,13,3,4,2.5,13.0,3.0,3,11.0,10.0,3.0,8.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
1645963,34,No,234,9,4,93,3,2,1,5346.0,6208,4.0,17,3,3,1.0,11.0,3.0,2,7.0,1.0,0.0,7.0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1174838,37,No,370,10,4,58,3,2,1,4213.0,4992,1.0,15,3,2,0.0,10.0,4.0,1,10.0,3.0,0.0,8.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1751502,39,No,766,20,3,83,3,2,4,4127.0,19188,2.0,18,3,4,1.0,7.0,4.5,3,2.0,1.0,2.0,2.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1117560,43,No,343,9,1,52,3,1,3,2438.0,24978,4.0,13,3,3,0.0,7.0,2.0,2,3.0,2.0,1.0,2.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1206981,41,No,447,5,2,85,4,2,2,6870.0,15530,3.0,12,3,1,0.0,11.0,3.0,1,3.0,2.0,1.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1711876,41,No,796,4,3,81,3,3,3,10447.0,26458,0.0,13,3,4,1.0,23.0,3.0,4,20.5,14.0,7.5,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1366196,30,No,1092,10,1,64,3,3,3,9667.0,2739,8.5,14,3,2,0.0,9.0,3.0,3,7.0,7.0,0.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1347924,26,No,920,20,4,69,3,1,2,2148.0,6889,0.0,11,3,3,0.0,6.0,3.0,3,5.0,1.0,1.0,4.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
1140520,46,No,261,21,4,66,3,2,2,8926.0,10842,4.0,22,3,4,1.0,13.0,2.0,4,9.0,7.0,3.0,7.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
1187455,40,No,1194,1,3,52,3,2,4,6513.0,9060,4.0,17,3,4,1.0,12.0,3.0,3,5.0,3.0,0.0,3.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1645498,34,No,810,8,2,92,4,2,3,6799.0,22128,1.0,21,3,3,2.0,10.0,4.5,3,10.0,8.0,4.0,8.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1382530,58,No,350,2,2,52,3,4,2,16291.0,22577,4.0,22,3,4,1.0,28.5,0.5,2,16.0,9.0,7.5,14.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1682292,35,No,185,23,2,91,1,1,3,2705.0,9696,0.0,16,3,2,1.0,6.0,2.0,4,5.0,4.0,0.0,3.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1602874,47,No,1001,4,3,92,2,3,2,10333.0,19271,8.0,12,3,3,1.0,28.0,4.0,3,20.5,11.0,7.5,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1154770,40,No,750,12,2,47,3,2,1,4448.0,10748,2.0,12,3,2,1.0,15.0,3.0,3,7.0,4.0,7.0,7.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1051875,54,No,431,7,4,68,3,2,4,6854.0,15696,4.0,15,3,2,1.0,14.0,2.0,2,7.0,1.0,1.0,7.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1834180,31,No,1125,7,1,68,3,3,1,9637.0,8277,2.0,14,3,4,2.0,9.0,3.0,3,3.0,2.0,2.0,2.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1564192,28,No,1217,1,3,67,3,1,1,3591.0,12719,1.0,25,3,3,1.0,3.0,3.0,3,3.0,2.0,1.0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1802154,38,No,723,2,2,77,1,2,4,5405.0,4244,2.0,20,3,1,2.0,20.0,4.0,2,4.0,2.0,0.0,3.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1207662,26,No,572,10,3,46,3,2,4,4684.0,9125,1.0,13,3,1,0.0,5.0,4.0,3,5.0,3.0,1.0,2.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1072716,58,No,1216,15,1,87,3,4,3,15787.0,21624,2.0,14,3,2,0.0,23.0,3.0,3,2.0,2.0,2.0,2.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1
1086016,18,Yes,1431,14,2,33,3,1,3,1514.0,8018,1.0,16,3,3,0.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1552861,31,No,359,18,4,89,4,1,1,2956.0,21495,0.0,17,3,3,0.0,2.0,4.0,3,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1235468,29,Yes,350,13,1,56,2,1,1,2335.0,3157,4.0,15,3,4,2.5,4.0,3.0,3,2.0,2.0,2.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1281331,45,No,589,2,3,67,3,2,3,5154.0,19665,4.0,22,3,2,2.0,10.0,3.0,4,8.0,7.0,5.0,7.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1220488,36,No,430,2,4,73,3,2,2,6962.0,19573,4.0,22,3,4,1.0,15.0,2.0,3,1.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
1113271,43,No,1422,2,1,92,3,2,4,5675.0,19246,1.0,20,3,3,1.0,7.0,4.5,3,7.0,7.0,7.0,7.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1152978,27,No,1297,5,4,53,3,1,4,2379.0,19826,0.0,14,3,3,0.0,6.0,3.0,2,5.0,4.0,0.0,2.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
1871070,29,No,574,20,4,40,3,1,4,3812.0,7003,1.0,13,3,2,0.0,11.0,3.0,4,11.0,8.0,3.0,10.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1687721,32,No,1318,10,4,79,3,2,4,4648.0,26075,8.0,13,3,3,0.0,4.0,2.0,4,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1031664,42,No,355,10,3,38,3,1,3,2936.0,6161,3.0,22,3,2,2.0,10.0,1.0,2,6.0,3.0,3.0,3.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1402268,47,No,207,9,2,64,3,1,3,2105.0,5411,4.0,12,3,3,0.0,7.0,2.0,3,2.0,2.0,2.0,0.0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1601963,46,No,706,2,4,82,3,3,4,8578.0,19989,3.0,14,3,3,1.0,12.0,4.0,2,9.0,8.0,4.0,7.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1777794,28,No,280,1,3,43,3,1,4,2706.0,10494,1.0,15,3,2,1.0,3.0,2.0,3,3.0,2.0,2.0,2.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1510809,29,No,726,29,4,93,1,2,3,6384.0,21143,8.0,17,3,4,2.0,11.0,3.0,3,7.0,0.0,1.0,6.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1676403,42,No,1142,8,4,81,3,1,3,3968.0,13624,4.0,13,3,4,0.0,8.0,3.0,3,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1458226,32,Yes,414,2,3,82,2,2,2,9907.0,26186,7.0,12,3,3,0.0,7.0,3.0,2,2.0,2.0,2.0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1442296,46,No,1319,3,1,45,4,4,1,13225.0,7739,2.0,12,3,4,1.0,25.0,4.5,3,19.0,14.5,2.0,8.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1469297,27,No,728,23,2,36,2,2,3,3540.0,7018,1.0,21,3,4,1.0,9.0,4.5,3,9.0,8.0,5.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1701157,29,No,352,6,4,87,2,1,2,2804.0,15434,1.0,11,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1141899,43,No,823,6,1,81,2,5,3,16558.25,22539,7.0,13,3,4,0.0,21.0,2.0,3,16.0,12.0,6.0,14.0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1866815,48,No,1224,10,4,91,2,5,2,16558.25,13583,4.0,12,3,4,0.0,28.5,3.0,3,20.5,10.0,7.5,9.0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1329673,29,Yes,459,24,4,73,2,1,4,2439.0,14753,1.0,24,3,2,0.0,1.0,3.0,2,1.0,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
1775838,46,No,1254,10,3,64,3,3,2,7314.0,14011,5.0,21,3,3,2.5,14.0,2.0,3,8.0,7.0,0.0,7.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1575047,27,No,1131,15,4,77,2,1,1,4774.0,23844,0.0,19,3,4,1.0,8.0,2.0,2,7.0,6.0,7.0,3.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1049997,39,No,835,19,4,41,3,2,4,3902.0,5141,8.0,14,3,2,2.5,7.0,2.0,3,2.0,2.0,2.0,2.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1766213,55,No,836,2,2,98,2,1,4,2662.0,7975,8.0,20,3,2,1.0,19.0,2.0,4,5.0,2.0,0.0,4.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1544113,28,No,1172,3,2,78,3,1,2,2856.0,3692,1.0,19,3,4,1.0,1.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1609966,30,Yes,945,9,2,89,3,1,4,1081.0,16019,1.0,13,3,3,0.0,1.0,3.0,2,1.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1242148,22,Yes,391,7,4,75,3,1,2,2472.0,26092,1.0,23,3,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
1494882,36,No,1266,10,2,63,2,2,3,5673.0,6060,1.0,13,3,1,1.0,10.0,4.0,3,10.0,9.0,1.0,7.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1450163,31,No,311,20,2,89,3,2,3,4197.0,18624,1.0,11,3,1,1.0,10.0,2.0,3,10.0,8.0,0.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1104040,34,No,1480,4,3,64,3,3,4,9713.0,24444,2.0,13,3,4,2.5,9.0,3.0,3,5.0,3.0,1.0,0.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1879233,29,No,592,7,4,59,3,1,1,2062.0,19384,3.0,14,3,2,0.0,11.0,2.0,3,3.0,2.0,1.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1878518,37,No,783,7,4,78,3,2,1,4284.0,13588,5.0,22,3,3,1.0,16.0,2.0,3,5.0,3.0,0.0,4.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
1694441,35,No,219,16,4,44,2,2,2,4788.0,25388,0.0,11,3,4,0.0,4.0,2.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
1608760,45,No,556,25,2,93,2,2,4,5906.0,23888,0.0,13,3,4,2.0,10.0,2.0,2,9.0,8.0,3.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1357691,36,No,1213,2,2,94,2,2,4,3886.0,4223,1.0,21,3,4,0.0,10.0,2.0,2,10.0,1.0,0.0,8.0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1551391,40,No,1137,1,1,98,3,4,1,16558.25,18991,2.0,11,3,1,1.0,22.0,3.0,3,19.0,7.0,7.5,14.5,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0
1419575,26,No,482,1,2,90,2,1,3,2933.0,14908,1.0,13,3,3,1.0,1.0,3.0,2,1.0,0.0,1.0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
1620257,48,No,117,22,4,58,3,4,4,16558.25,2437,3.0,11,3,2,1.0,24.0,3.0,3,20.5,14.5,4.0,7.0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1662166,44,No,170,1,2,78,4,2,1,5033.0,9364,2.0,15,3,4,1.0,10.0,4.5,3,2.0,0.0,2.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1738269,34,Yes,967,16,4,85,1,1,1,2307.0,14460,1.0,23,3,2,1.0,5.0,2.0,3,5.0,2.0,3.0,0.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1557030,56,Yes,1162,24,1,97,3,1,4,2587.0,10261,1.0,16,3,4,0.0,5.0,3.0,3,4.0,2.0,1.0,0.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1153641,36,No,335,17,3,33,2,2,2,5507.0,16822,2.0,16,3,3,2.0,12.0,1.0,1,4.0,2.0,1.0,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1448030,41,No,337,8,3,54,3,2,2,4393.0,26841,5.0,21,3,3,1.0,14.0,3.0,3,5.0,4.0,1.0,4.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1804573,42,No,1396,6,3,83,3,3,1,13348.0,14842,8.5,13,3,2,1.0,18.0,3.0,4,13.0,7.0,5.0,7.0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
1058985,31,No,1079,10,3,86,3,2,4,6583.0,20115,2.0,11,3,4,1.0,8.0,2.0,3,5.0,2.0,1.0,4.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1674974,34,No,735,3,4,75,2,2,4,8103.0,16495,3.0,12,3,3,0.0,9.0,3.0,2,4.0,2.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1408618,31,No,471,4,1,62,4,1,3,3978.0,16031,8.0,12,3,2,1.0,4.0,0.5,2,2.0,2.0,2.0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1670932,26,No,1096,6,3,61,4,1,4,2544.0,7102,0.0,18,3,1,1.0,8.0,3.0,3,7.0,7.0,7.0,7.0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1808720,45,No,1297,1,2,44,3,2,3,5399.0,14511,4.0,12,3,3,0.0,12.0,3.0,3,4.0,2.0,0.0,3.0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1228157,33,No,217,10,2,43,3,2,3,5487.0,10410,1.0,14,3,2,0.0,10.0,2.0,2,10.0,4.0,0.0,9.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1355281,28,No,783,1,3,42,2,2,4,6834.0,19255,1.0,12,3,3,1.0,7.0,2.0,3,7.0,7.0,0.0,7.0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1
1745305,29,Yes,746,24,3,45,4,1,1,1091.0,10642,1.0,17,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1048077,39,No,1251,21,1,32,1,2,3,5736.0,3987,6.0,19,3,3,1.0,10.0,1.0,3,3.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1616851,27,No,1354,2,2,41,3,1,2,2226.0,6073,1.0,11,3,3,1.0,6.0,3.0,2,5.0,3.0,1.0,2.0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1700476,34,No,735,22,3,86,2,2,4,5747.0,26496,1.0,15,3,2,0.0,16.0,3.0,3,15.0,10.0,6.0,11.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1603368,28,Yes,1475,13,4,84,3,2,3,9854.0,23352,3.0,11,3,4,0.0,6.0,0.5,3,2.0,0.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1775902,47,No,1169,14,3,64,3,2,2,5467.0,2125,8.0,18,3,3,1.0,16.0,4.0,4,8.0,7.0,1.0,7.0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1871585,56,No,1443,11,4,89,2,2,1,5380.0,20328,4.0,16,3,3,1.0,6.0,3.0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1606461,39,No,867,9,1,87,3,2,1,5151.0,12315,1.0,25,3,4,1.0,10.0,3.0,3,10.0,0.0,7.0,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1236472,38,No,1394,8,4,58,2,2,2,2133.0,18115,1.0,16,3,3,1.0,20.0,3.0,3,20.0,11.0,0.0,7.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1058946,58,No,605,21,4,72,3,4,4,16558.25,11761,4.0,13,3,3,1.0,28.5,2.0,2,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1683886,32,Yes,238,5,1,47,4,1,3,2432.0,15318,3.0,14,3,1,0.0,8.0,2.0,3,4.0,1.0,0.0,3.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
1211751,38,No,1206,9,2,71,3,1,4,4771.0,14293,2.0,19,3,4,2.0,10.0,0.5,4,5.0,2.0,0.0,3.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1445440,49,No,1064,2,2,42,3,5,4,16558.25,13738,3.0,15,3,4,0.0,28.0,3.0,3,5.0,4.0,4.0,3.0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
1654667,42,No,419,12,2,77,3,2,4,5087.0,2900,3.0,12,3,3,2.0,14.0,4.0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1265759,27,Yes,1337,22,1,58,2,1,2,2863.0,19555,1.0,12,3,1,0.0,1.0,2.0,3,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1842922,35,No,682,18,2,71,3,2,1,5561.0,15975,0.0,16,3,4,1.0,6.0,2.0,1,5.0,3.0,0.0,4.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1884938,28,No,1103,16,3,49,3,1,3,2144.0,2122,1.0,14,3,3,0.0,5.0,3.0,2,5.0,3.0,1.0,4.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1252735,31,No,976,3,3,48,3,1,1,3065.0,3995,1.0,13,3,4,1.0,4.0,3.0,4,4.0,2.0,2.0,3.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
1201616,36,No,1351,9,1,66,4,1,2,2810.0,9238,1.0,22,3,2,0.0,5.0,3.0,3,5.0,4.0,0.0,2.0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1050457,34,No,937,1,1,32,3,3,4,9888.0,6770,1.0,21,3,1,0.0,14.0,3.0,2,14.0,8.0,2.0,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1637651,34,No,1239,13,4,39,3,3,3,8628.0,22914,1.0,18,3,3,1.0,9.0,2.0,2,8.0,7.0,1.0,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1079566,26,No,157,1,3,95,3,1,1,2867.0,20006,0.0,13,3,4,0.0,8.0,4.5,2,7.0,7.0,7.0,6.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1332348,29,No,136,1,1,89,3,2,1,5373.0,6225,0.0,12,3,1,1.0,6.0,4.5,2,5.0,3.0,0.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1051695,32,No,1146,15,3,34,3,2,4,6667.0,16542,5.0,18,3,2,1.0,9.0,4.5,3,5.0,1.0,1.0,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1154444,31,No,1125,1,4,48,1,2,1,5003.0,5771,1.0,21,3,2,0.0,10.0,4.5,3,10.0,8.0,7.5,7.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1650983,28,No,1404,17,3,32,2,1,4,2367.0,18779,5.0,12,3,1,1.0,6.0,2.0,2,4.0,1.0,0.0,3.0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1130703,38,No,1404,1,1,59,2,1,1,2858.0,11473,4.0,14,3,1,0.0,20.0,3.0,2,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1817679,35,No,1224,7,3,55,3,2,4,5204.0,13586,1.0,11,3,4,0.0,10.0,2.0,3,10.0,8.0,0.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1092771,27,No,954,9,4,44,3,2,4,4105.0,5099,1.0,14,3,1,0.0,7.0,4.5,3,7.0,7.0,0.0,7.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1356134,32,No,1373,5,4,56,2,2,4,9679.0,10138,8.0,24,3,2,0.0,8.0,1.0,3,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1370524,31,Yes,754,26,1,63,3,2,4,5617.0,21075,1.0,11,3,3,0.0,10.0,4.0,3,10.0,7.0,0.0,8.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1232169,53,Yes,1168,24,1,66,3,3,1,10448.0,5843,6.0,13,3,2,0.0,15.0,2.0,2,2.0,2.0,2.0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1392392,54,No,155,9,1,67,3,2,3,2897.0,22474,3.0,11,3,3,2.0,9.0,4.5,2,4.0,3.0,2.0,3.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1309342,33,No,1303,7,4,36,3,2,3,5968.0,18079,1.0,20,3,3,2.5,9.0,2.0,3,9.0,7.0,2.0,8.0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1531422,43,No,574,11,1,30,3,3,3,7510.0,16873,1.0,17,3,2,1.0,10.0,1.0,3,10.0,9.0,0.0,9.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
1126582,38,No,1444,1,4,88,3,1,2,2991.0,5224,0.0,11,3,2,1.0,7.0,2.0,3,6.0,2.0,1.0,2.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1316742,55,No,189,26,3,71,4,5,2,16558.25,25811,4.0,18,3,1,1.0,28.5,0.5,3,10.0,9.0,1.0,4.0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
1789942,31,No,1276,2,4,59,1,1,4,1129.0,17536,1.0,11,3,3,2.5,1.0,4.0,3,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1583381,39,No,119,15,2,77,3,4,1,13341.0,25098,0.0,12,3,1,0.0,21.0,3.0,3,20.0,8.0,7.5,10.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1275198,42,No,335,23,4,37,2,2,3,4332.0,14811,1.0,12,3,4,0.0,20.0,2.0,3,20.0,9.0,3.0,7.0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
1378502,31,No,697,10,3,40,3,3,3,11031.0,26862,4.0,20,3,3,1.0,13.0,2.0,4,11.0,7.0,4.0,8.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1553116,54,No,157,10,3,77,3,2,1,4440.0,25198,6.0,19,3,4,0.0,9.0,3.0,3,5.0,2.0,1.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1150538,24,No,771,1,2,45,2,2,3,4617.0,14120,1.0,12,3,2,0.0,4.0,2.0,2,4.0,3.0,1.0,2.0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
1553133,23,No,571,12,4,78,3,1,4,2647.0,13672,1.0,13,3,3,0.0,5.0,4.5,4,5.0,2.0,1.0,4.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1113801,40,No,692,11,4,73,3,2,3,6323.0,26849,1.0,11,3,1,1.0,10.0,2.0,4,10.0,9.0,7.5,4.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1365691,40,No,444,2,2,92,3,2,2,5677.0,4258,3.0,14,3,3,1.0,15.0,4.0,3,11.0,8.0,5.0,10.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1825860,25,No,309,2,3,82,3,1,2,2187.0,19655,4.0,14,3,3,0.0,6.0,3.0,3,2.0,0.0,1.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1820725,30,No,911,1,4,76,3,1,2,3748.0,4077,1.0,13,3,3,0.0,12.0,4.5,2,12.0,8.0,1.0,7.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
1515102,25,No,977,2,4,57,3,1,3,3977.0,7298,6.0,19,3,3,1.0,7.0,2.0,2,2.0,2.0,0.0,2.0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1811717,47,No,1180,25,1,84,3,3,3,8633.0,13084,2.0,23,3,2,0.0,25.0,3.0,3,17.0,14.0,7.5,11.0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
1863212,33,No,1313,1,2,59,2,1,3,2008.0,20439,1.0,12,3,3,2.5,1.0,2.0,2,1.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1677775,38,No,1321,1,4,86,3,2,2,4440.0,7636,0.0,15,3,1,2.0,16.0,3.0,3,15.0,13.0,5.0,8.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1593793,31,No,1154,2,1,54,3,1,3,3067.0,6393,0.0,19,3,3,1.0,3.0,1.0,3,2.0,2.0,1.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
